title,url,issuer_name,issuer_level,region_code,category,application_start,application_end,amount,subsidy_rate,published_at,fetched_at
医療助成,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/josei,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.895938+00:00
病院管理,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/kanri,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.895968+00:00
医療法人の設立・運営,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/hojin,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.895997+00:00
医療機関の方へ,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896143+00:00
大気汚染医療費助成制度のご案内,https://www.hokeniryo.metro.tokyo.lg.jp/kankyo/kankyo-eisei,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896262+00:00
保健・医療を支える体制づくり,https://www.hokeniryo.metro.tokyo.lg.jp/kiban,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896388+00:00
保健・医療を支える体制づくり トップ,https://www.hokeniryo.metro.tokyo.lg.jp/kiban,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896416+00:00
都立病院,https://www.hokeniryo.metro.tokyo.lg.jp/kiban/byouin,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896447+00:00
保健医療局トップ,https://www.hokeniryo.metro.tokyo.lg.jp/index.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896532+00:00
東京都医療機関等物価高騰緊急対策支援金（令和5年度下半期分）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka2,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.896606+00:00
東京都医療機関等物価高騰緊急対策支援金（令和７年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.896640+00:00
民間医療機関向け補助金 Q&A,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/qa,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.896722+00:00
民間医療機関向け補助金 お問合せ一覧,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/otoiawase,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.896754+00:00
医療施設近代化施設整備事業【病院(一般・精神)】【診療所】,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kindaika,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896785+00:00
地域医療構想推進事業（施設設備整備）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_sisetsuseibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896817+00:00
地域医療構想推進事業（中小病院支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_chuusyousien,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896847+00:00
地域医療構想推進事業（開設準備経費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_kaisetsujunbi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896881+00:00
地域医療構想推進事業（開設後人件費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_jinkenhi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896914+00:00
医療機器管理室施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/k_shisetsu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.896956+00:00
医療施設等アスベスト（石綿）除去等整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/asubesutojokyo,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897001+00:00
遠隔医療設備整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/enkaku,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897032+00:00
緩和ケア病棟整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kanwakeabyoutouseibijigyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897062+00:00
令和７年度医療機関診療情報サイバーセキュリティ対策支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/cybersecurity,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897092+00:00
令和7年度医療機関診療情報デジタル導入支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/digital_dounyu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897136+00:00
令和6年度東京都在宅歯科医療設備整備事業【※募集終了】,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/zaitakusikairyousetubiseibi,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.897167+00:00
東京都医療機関等物価高騰緊急対策支援金（令和6年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka3,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.897199+00:00
令和7年度医療DX人材育成支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/dx_zinzai,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897232+00:00
地域医療確保に係る緊急・臨時支援事業支援金（令和7年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-kinkyurinji,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897269+00:00
令和７年度東京都在宅歯科医療設備整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/zaitakusikairyousetubiseibi07,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897302+00:00
小児・産科・救急医療受入推進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/shonisankakyukyu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897337+00:00
在宅医療現場における防犯機器等導入支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bouhan,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897368+00:00
障害者歯科医療設備整備補助事業（令和７年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/shougaishasika,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897399+00:00
地域医療確保に係る緊急・臨時支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-kinkyurinji,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897452+00:00
東京都医療機関等物価高騰緊急対策支援金（令和７年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka.html,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.897484+00:00
東京都医療機関等物価高騰緊急対策支援金（令和６年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka3,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.897513+00:00
東京都医療機関等物価高騰緊急対策支援金（令和5年度下半期分）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka2.html,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.897545+00:00
令和6年度医療機関診療情報デジタル導入支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/digital_dounyu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897578+00:00
令和6年度診療所診療情報デジタル推進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/digital_dounyu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897603+00:00
令和6年度病院診療情報サイバーセキュリティ対策支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/cybersecurity.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897635+00:00
看護師等養成所耐震整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/taisinnseibi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897682+00:00
看護師の特定行為に係る指定研修機関等施設整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/tokuteikoui.html,東京都保健医療局,agency,13,care,,,,,,2025-08-27T09:59:26.897729+00:00
医療施設近代化施設整備事業（結核）,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/kekkaku/kindaika.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897786+00:00
看護師勤務環境改善施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kinmu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897817+00:00
看護外来相談開設促進事業施設整備費補助事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kangogairai.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897847+00:00
看護師宿舎施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/syukusya.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897878+00:00
民間医療機関向け補助金 Q&A,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/qa.html,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.897931+00:00
民間医療機関向け補助金 お問合せ一覧,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/otoiawase.html,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.897963+00:00
医療施設近代化施設整備事業【病院(一般・精神)】【診療所】,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kindaika.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.897994+00:00
地域医療構想推進事業（施設設備整備）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_sisetsuseibi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898029+00:00
地域医療構想推進事業（中小病院支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_chuusyousien.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898061+00:00
地域医療構想推進事業（開設準備経費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_kaisetsujunbi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898092+00:00
地域医療構想推進事業（開設後人件費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_jinkenhi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898123+00:00
医療機器管理室施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/k_shisetsu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898166+00:00
医療施設等アスベスト（石綿）除去等整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/asubesutojokyo.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898209+00:00
遠隔医療設備整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/enkaku.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898240+00:00
緩和ケア病棟整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kanwakeabyoutouseibijigyou.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898270+00:00
令和6年度東京都地域医療構想推進事業（経営研修会・個別相談会）の募集について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/kensyuu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898307+00:00
令和6年度東京都地域医療構想推進事業（転換促進支援）の募集について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/tenkansokushin,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898341+00:00
令和6年度地域医療構想推進事業（転換実行支援）の募集について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/tenkanjikkou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898373+00:00
医療政策部所管医療機関等支援事業の概要,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/jigyougaiyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898405+00:00
令和7年度 東京都地域医療連携システムデジタル環境整備推進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ict,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898436+00:00
民間医療機関向け補助金概要,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.898468+00:00
民間医療機関向け補助金概要トップ,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.898493+00:00
看護師等養成所耐震整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/taisinnseibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.898942+00:00
看護師の特定行為に係る指定研修機関等施設整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/tokuteikoui,東京都保健医療局,agency,13,care,,,,,,2025-08-27T09:59:26.898974+00:00
看護外来相談開設促進事業施設整備費補助事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kangogairai,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899007+00:00
東京都新人看護職員研修事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/shinjinkango,東京都保健医療局,agency,13,care,,,,,,2025-08-27T09:59:26.899040+00:00
医師臨床研修病院研修医環境整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/k_seibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899070+00:00
看護師勤務環境改善施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kinmu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899101+00:00
看護師等養成所施設整備等補助事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/jigyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899134+00:00
看護師宿舎施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/syukusya,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899166+00:00
看護師等養成所運営費補助,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/uneihi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899196+00:00
令和7年度 医療機関におけるＡＩ技術活用促進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ai,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899228+00:00
東京都生産性向上・職場環境整備等支援事業補助金,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/productivity,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:26.899271+00:00
医療施設等経営強化緊急支援事業（厚生労働省令和６年度補正予算）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/kinkyushien_package,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:26.899302+00:00
医療機関におけるデジタル化の支援について|医療・保健施策|東京都保健医療局,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:28.209494+00:00
東京都医療機関デジタル化推進セミナー（基礎編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminar,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:28.228830+00:00
東京都医療機関デジタル化推進セミナー（第1回応用編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminaroyo1,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:28.228867+00:00
東京都医療機関デジタル化推進セミナー（第2回応用編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminaroyo2,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:28.228899+00:00
東京都医療機関デジタル化推進セミナー（第３回応用編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminaroyo3,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:28.228930+00:00
電子カルテを導入している病院及び一般診療所（令和７年８月１日現在）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/denkarudounyuukouhyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T09:59:28.228974+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ictkiban.html,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:28.229054+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/clinic_digital_suishin.html,東京都保健医療局,agency,13,subsidy,,,,,,2025-08-27T09:59:28.229087+00:00
