title,url,issuer_name,issuer_level,region_code,category,application_start,application_end,amount,subsidy_rate,published_at,fetched_at
東京都医療機関等物価高騰緊急対策支援金（令和5年度下半期分）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka2,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224671+00:00
東京都医療機関等物価高騰緊急対策支援金（令和７年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224700+00:00
民間医療機関向け補助金 Q&A,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/qa,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224774+00:00
民間医療機関向け補助金 お問合せ一覧,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/otoiawase,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224802+00:00
医療施設近代化施設整備事業【病院(一般・精神)】【診療所】,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kindaika,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224840+00:00
地域医療構想推進事業（施設設備整備）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_sisetsuseibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224873+00:00
地域医療構想推進事業（中小病院支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_chuusyousien,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224900+00:00
地域医療構想推進事業（開設準備経費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_kaisetsujunbi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224927+00:00
地域医療構想推進事業（開設後人件費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_jinkenhi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224957+00:00
医療機器管理室施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/k_shisetsu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.224995+00:00
医療施設等アスベスト（石綿）除去等整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/asubesutojokyo,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225035+00:00
遠隔医療設備整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/enkaku,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225062+00:00
緩和ケア病棟整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kanwakeabyoutouseibijigyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225090+00:00
令和７年度医療機関診療情報サイバーセキュリティ対策支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/cybersecurity,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225116+00:00
令和7年度医療機関診療情報デジタル導入支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/digital_dounyu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225155+00:00
令和6年度東京都在宅歯科医療設備整備事業【※募集終了】,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/zaitakusikairyousetubiseibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225182+00:00
東京都医療機関等物価高騰緊急対策支援金（令和6年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka3,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225209+00:00
令和7年度医療DX人材育成支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/dx_zinzai,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225236+00:00
地域医療確保に係る緊急・臨時支援事業支援金（令和7年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-kinkyurinji,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225263+00:00
令和７年度東京都在宅歯科医療設備整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/zaitakusikairyousetubiseibi07,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225290+00:00
小児・産科・救急医療受入推進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/shonisankakyukyu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225317+00:00
在宅医療現場における防犯機器等導入支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bouhan,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225342+00:00
障害者歯科医療設備整備補助事業（令和７年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/shougaishasika,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225369+00:00
地域医療確保に係る緊急・臨時支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-kinkyurinji,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225412+00:00
東京都医療機関等物価高騰緊急対策支援金（令和７年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225437+00:00
東京都医療機関等物価高騰緊急対策支援金（令和６年度）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka3,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225461+00:00
東京都医療機関等物価高騰緊急対策支援金（令和5年度下半期分）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka2.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225488+00:00
令和6年度医療機関診療情報デジタル導入支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/digital_dounyu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225516+00:00
令和6年度診療所診療情報デジタル推進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/digital_dounyu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225538+00:00
令和6年度病院診療情報サイバーセキュリティ対策支援事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/cybersecurity.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225563+00:00
看護師等養成所耐震整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/taisinnseibi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225602+00:00
看護師の特定行為に係る指定研修機関等施設整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/tokuteikoui.html,東京都保健医療局,agency,13,care,,,,,,2025-08-27T08:49:30.225642+00:00
医療施設近代化施設整備事業（結核）,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/kekkaku/kindaika.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225692+00:00
看護師勤務環境改善施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kinmu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225718+00:00
看護外来相談開設促進事業施設整備費補助事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kangogairai.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225746+00:00
看護師宿舎施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/syukusya.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225772+00:00
民間医療機関向け補助金 Q&A,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/qa.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225818+00:00
民間医療機関向け補助金 お問合せ一覧,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/otoiawase.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225859+00:00
医療施設近代化施設整備事業【病院(一般・精神)】【診療所】,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kindaika.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225887+00:00
地域医療構想推進事業（施設設備整備）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_sisetsuseibi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225915+00:00
地域医療構想推進事業（中小病院支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_chuusyousien.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225941+00:00
地域医療構想推進事業（開設準備経費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_kaisetsujunbi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225966+00:00
地域医療構想推進事業（開設後人件費支援）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/chiikiiryoukousou_jinkenhi.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.225992+00:00
医療機器管理室施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/k_shisetsu.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226028+00:00
医療施設等アスベスト（石綿）除去等整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/asubesutojokyo.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226065+00:00
遠隔医療設備整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/enkaku.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226091+00:00
緩和ケア病棟整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/kanwakeabyoutouseibijigyou.html,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226120+00:00
令和6年度東京都地域医療構想推進事業（経営研修会・個別相談会）の募集について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/kensyuu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226153+00:00
令和6年度東京都地域医療構想推進事業（転換促進支援）の募集について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/tenkansokushin,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226182+00:00
令和6年度地域医療構想推進事業（転換実行支援）の募集について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/tenkanjikkou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226209+00:00
医療政策部所管医療機関等支援事業の概要,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/jigyougaiyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226236+00:00
令和7年度 東京都地域医療連携システムデジタル環境整備推進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ict,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226262+00:00
民間医療機関向け補助金概要,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226292+00:00
民間医療機関向け補助金概要トップ,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226313+00:00
看護師等養成所耐震整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/taisinnseibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226686+00:00
看護師の特定行為に係る指定研修機関等施設整備事業（国庫補助事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/tokuteikoui,東京都保健医療局,agency,13,care,,,,,,2025-08-27T08:49:30.226713+00:00
看護外来相談開設促進事業施設整備費補助事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kangogairai,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226740+00:00
東京都新人看護職員研修事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/shinjinkango,東京都保健医療局,agency,13,care,,,,,,2025-08-27T08:49:30.226766+00:00
医師臨床研修病院研修医環境整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/k_seibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226795+00:00
看護師勤務環境改善施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/kinmu,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226821+00:00
看護師等養成所施設整備等補助事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/jigyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226861+00:00
看護師宿舎施設整備事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/syukusya,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226889+00:00
看護師等養成所運営費補助,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/hojo/uneihi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226915+00:00
令和7年度 医療機関におけるＡＩ技術活用促進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ai,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.226942+00:00
東京都生産性向上・職場環境整備等支援事業補助金,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/productivity,東京都保健医療局,agency,13,dx,,,,,,2025-08-27T08:49:30.226981+00:00
医療施設等経営強化緊急支援事業（厚生労働省令和６年度補正予算）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/kinkyushien_package,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:30.227012+00:00
医療機関におけるデジタル化の支援について|医療・保健施策|東京都保健医療局,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.553508+00:00
東京都医療機関デジタル化推進セミナー（基礎編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminar,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.562670+00:00
東京都医療機関デジタル化推進セミナー（第1回応用編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminaroyo1,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.562701+00:00
東京都医療機関デジタル化推進セミナー（第2回応用編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminaroyo2,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.562728+00:00
東京都医療機関デジタル化推進セミナー（第３回応用編）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/digitalseminaroyo3,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.562757+00:00
電子カルテを導入している病院及び一般診療所（令和７年８月１日現在）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital/denkarudounyuukouhyou,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.562796+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ictkiban.html,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.562882+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/clinic_digital_suishin.html,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.562910+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/digital_dounyu.html,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.562936+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/dx_zinzai,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.562962+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ict.html,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.562988+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/cybersecurity.html,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.563013+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/ai.html,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.563039+00:00
コチラ（補助金ページへ移動）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/denshisyohosen.html,東京都保健医療局,agency,13,other,,,,,,2025-08-27T08:49:31.563064+00:00
医療機関におけるデジタル化の支援について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563116+00:00
医療機関におけるデジタル化の支援についてトップ,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryodigital,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563138+00:00
医療機関における電子処方箋の活用・普及の促進事業,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/denshisyohosen,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563279+00:00
オンライン歯科診療等,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/online-shika,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563318+00:00
オンライン診療等,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563343+00:00
オンライン診療等トップ,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563363+00:00
オンライン診療等（医療機関の皆様向け）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/iryokikan,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563388+00:00
オンライン診療等（都民の皆様向け）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/tomin,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563414+00:00
オンライン診療等を実施する医療機関への支援,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/r32kankyoseibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563440+00:00
「令和3年度遠隔医療従事者研修」の開催について（厚生労働省事業）,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/enkaku_kensyu03,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563466+00:00
令和2年度オンライン医療相談・診療等環境整備補助事業について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/r2hojojigyo,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563495+00:00
令和7年度オンライン医療相談・診療等環境整備補助事業について,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/r7kankyoseibi,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563523+00:00
東京都オンライン診療推進セミナー,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/onlineshinryoseminar,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563551+00:00
令和5年度ACP（アドバンス・ケア・プランニング）取組推進研修,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/zaitakuryouyou/acp_5seminer,東京都保健医療局,agency,13,care,,,,,,2025-08-27T08:49:31.563593+00:00
【無料動画配信中】「在宅療養に関わる医療介護従事者に対するハラスメント対策」(令和4年度在宅療養推進シンポジウム),https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/zaitakuryouyou/r4zaitakusuisinsimpo,東京都保健医療局,agency,13,medical,,,,,,2025-08-27T08:49:31.563643+00:00
